original_index,discussion_link,comment,removed,merged,method_signature,filename,link commit after,comment_ok,comment_found,change_ok,how to exclude,notes,commented_line,commented_file
432,,Done,"Irrelevant comment, before = after, contributor's comment, method befor not found, comment to comment",True,-,mule-maven-plugin/src/main/java/org/mule/tools/maven/mojo/ProcessResourcesMojo.java,https://github.com/mulesoft/mule-maven-plugin/commit/ea586076778905d6918141fec1d4c574441d2475,,,,,,45,mule-maven-plugin/src/main/java/org/mule/tools/maven/mojo/ProcessResourcesMojo.java
433,,Done,"Irrelevant comment, before = after, contributor's comment, method befor not found, comment to comment",True,-,mule-maven-plugin/src/main/java/org/mule/tools/maven/mojo/ProcessResourcesMojo.java,https://github.com/mulesoft/mule-maven-plugin/commit/ea586076778905d6918141fec1d4c574441d2475,,,,,,45,mule-maven-plugin/src/main/java/org/mule/tools/maven/mojo/ProcessResourcesMojo.java
416,,"Can we please add a test for this class ?
 
 We have one in 
 
 https://github.com/mulesoft/mule-maven-plugin/blob/3.x/mule-packager/src/test/java/org/mule/tools/api/MuleProjectFoldersGeneratorTest.java","Irrelevant comment, before = after",True,generate,mule-packager/src/main/java/org/mule/tools/api/packager/MuleProjectFoldersGenerator.java,https://github.com/mulesoft/mule-maven-plugin/commit/ea586076778905d6918141fec1d4c574441d2475,,,,,,32,mule-packager/src/main/java/org/mule/tools/api/packager/MuleProjectFoldersGenerator.java
434,,"There is one, I added a test","Irrelevant comment, contributor's comment, before = after",True,generate,mule-packager/src/main/java/org/mule/tools/api/packager/MuleProjectFoldersGenerator.java,https://github.com/mulesoft/mule-maven-plugin/commit/ea586076778905d6918141fec1d4c574441d2475,,,,,,32,mule-packager/src/main/java/org/mule/tools/api/packager/MuleProjectFoldersGenerator.java
417,,"I reckon the test I created in 3.x for this is not enough 
 
 Could we please create a jira to update the test of this class and validate it properly ?",before = after,True,addLib,mule-packager/src/main/java/org/mule/tools/api/packager/archiver/MuleArchiver.java,https://github.com/mulesoft/mule-maven-plugin/commit/ea586076778905d6918141fec1d4c574441d2475,,,,,,70,mule-packager/src/main/java/org/mule/tools/api/packager/archiver/MuleArchiver.java
435,,Ok!,"Irrelevant comment, contributor's comment, before = after",True,addLib,mule-packager/src/main/java/org/mule/tools/api/packager/archiver/MuleArchiver.java,https://github.com/mulesoft/mule-maven-plugin/commit/ea586076778905d6918141fec1d4c574441d2475,,,,,,70,mule-packager/src/main/java/org/mule/tools/api/packager/archiver/MuleArchiver.java
418,,"Could we please add a test for this class, it looks important we don't want it failing randomly 💃","method befor not found, Irrelevant comment, before = after",True,-,mule-packager/src/main/java/org/mule/tools/api/packager/filter/DependenciesFilter.java,https://github.com/mulesoft/mule-maven-plugin/commit/ea586076778905d6918141fec1d4c574441d2475,,,,,,22,mule-packager/src/main/java/org/mule/tools/api/packager/filter/DependenciesFilter.java
419,,please add visibility to this methods public/protected/private,-,True,addChild,mule-packager/src/main/java/org/mule/tools/api/packager/filter/prefix/PrefixTreeNode.java,https://github.com/mulesoft/mule-maven-plugin/commit/ea586076778905d6918141fec1d4c574441d2475,,,,,,16,mule-packager/src/main/java/org/mule/tools/api/packager/filter/prefix/PrefixTreeNode.java
420,,Please remove or put it outside comment section,"method befor not found, comment to comment, Irrelevant comment, before = after",True,-,mule-packager/src/main/java/org/mule/tools/api/packager/packaging/PackagingOptions.java,https://github.com/mulesoft/mule-maven-plugin/commit/ea586076778905d6918141fec1d4c574441d2475,,,,,,21,mule-packager/src/main/java/org/mule/tools/api/packager/packaging/PackagingOptions.java
421,,Please remove or put it outside comment section,"method befor not found, comment to comment, Irrelevant comment, before = after",True,-,mule-packager/src/main/java/org/mule/tools/api/packager/packaging/PackagingOptions.java,https://github.com/mulesoft/mule-maven-plugin/commit/ea586076778905d6918141fec1d4c574441d2475,,,,,,21,mule-packager/src/main/java/org/mule/tools/api/packager/packaging/PackagingOptions.java
422,,Please remove or put it outside comment section,"method befor not found, comment to comment, Irrelevant comment, before = after",True,-,mule-packager/src/main/java/org/mule/tools/api/packager/packaging/PackagingOptions.java,https://github.com/mulesoft/mule-maven-plugin/commit/ea586076778905d6918141fec1d4c574441d2475,,,,,,21,mule-packager/src/main/java/org/mule/tools/api/packager/packaging/PackagingOptions.java
423,,Please remove or put it outside comment section,"method befor not found, comment to comment, Irrelevant comment, before = after",True,-,mule-packager/src/main/java/org/mule/tools/api/packager/packaging/PackagingOptions.java,https://github.com/mulesoft/mule-maven-plugin/commit/ea586076778905d6918141fec1d4c574441d2475,,,,,,21,mule-packager/src/main/java/org/mule/tools/api/packager/packaging/PackagingOptions.java
424,,Please remove or put it outside comment section,"method befor not found, comment to comment, Irrelevant comment, before = after",True,-,mule-packager/src/main/java/org/mule/tools/api/packager/packaging/PackagingOptions.java,https://github.com/mulesoft/mule-maven-plugin/commit/ea586076778905d6918141fec1d4c574441d2475,,,,,,21,mule-packager/src/main/java/org/mule/tools/api/packager/packaging/PackagingOptions.java
425,,Please remove or put it outside comment section,"method befor not found, comment to comment, Irrelevant comment, before = after",True,-,mule-packager/src/main/java/org/mule/tools/api/packager/packaging/PackagingOptions.java,https://github.com/mulesoft/mule-maven-plugin/commit/ea586076778905d6918141fec1d4c574441d2475,,,,,,21,mule-packager/src/main/java/org/mule/tools/api/packager/packaging/PackagingOptions.java
436,,"I deleted the class, so done","method befor not found, comment to comment, contributor's comment, before = after",True,-,mule-packager/src/main/java/org/mule/tools/api/packager/packaging/PackagingOptions.java,https://github.com/mulesoft/mule-maven-plugin/commit/ea586076778905d6918141fec1d4c574441d2475,,,,,,21,mule-packager/src/main/java/org/mule/tools/api/packager/packaging/PackagingOptions.java
437,,same,"empty comment (without stopwords), Irrelevant comment, before = after, contributor's comment, method befor not found, comment to comment",True,-,mule-packager/src/main/java/org/mule/tools/api/packager/packaging/PackagingOptions.java,https://github.com/mulesoft/mule-maven-plugin/commit/ea586076778905d6918141fec1d4c574441d2475,,,,,,29,mule-packager/src/main/java/org/mule/tools/api/packager/packaging/PackagingOptions.java
438,,same,"empty comment (without stopwords), Irrelevant comment, before = after, contributor's comment, method befor not found, comment to comment",True,-,mule-packager/src/main/java/org/mule/tools/api/packager/packaging/PackagingOptions.java,https://github.com/mulesoft/mule-maven-plugin/commit/ea586076778905d6918141fec1d4c574441d2475,,,,,,29,mule-packager/src/main/java/org/mule/tools/api/packager/packaging/PackagingOptions.java
439,,same,"empty comment (without stopwords), Irrelevant comment, before = after, contributor's comment, method befor not found, comment to comment",True,-,mule-packager/src/main/java/org/mule/tools/api/packager/packaging/PackagingOptions.java,https://github.com/mulesoft/mule-maven-plugin/commit/ea586076778905d6918141fec1d4c574441d2475,,,,,,29,mule-packager/src/main/java/org/mule/tools/api/packager/packaging/PackagingOptions.java
441,,same,"empty comment (without stopwords), Irrelevant comment, before = after, contributor's comment, method befor not found, comment to comment",True,-,mule-packager/src/main/java/org/mule/tools/api/packager/packaging/PackagingOptions.java,https://github.com/mulesoft/mule-maven-plugin/commit/ea586076778905d6918141fec1d4c574441d2475,,,,,,29,mule-packager/src/main/java/org/mule/tools/api/packager/packaging/PackagingOptions.java
440,,idem,"Irrelevant comment, before = after, contributor's comment, method befor not found, comment to comment",True,-,mule-packager/src/main/java/org/mule/tools/api/packager/packaging/PackagingOptions.java,https://github.com/mulesoft/mule-maven-plugin/commit/ea586076778905d6918141fec1d4c574441d2475,,,,,,51,mule-packager/src/main/java/org/mule/tools/api/packager/packaging/PackagingOptions.java
443,https://github.com/hawkular/hawkular-command-gateway/pull/58,Wouldn't it fail if the property is not set?,"method befor not found, before = after",True,-,hawkular-command-gateway-itest/src/test/java/org/hawkular/cmdgw/ws/test/EchoCommandITest.java,https://github.com/hawkular/hawkular-command-gateway/commit/75b0d0d206faf3cff572fc4154f14abad6e4fbaf,,,,,,39,hawkular-command-gateway-itest/src/test/java/org/hawkular/cmdgw/ws/test/EchoCommandITest.java
448,,"Yes, it would fail and I wanted it like that. It is important to know which interval the server has set so that we can safely assume in the `testReAuthValidUser()` that the re-auth in AuthenticationService has happened at least once already.","method befor not found, contributor's comment, before = after",True,-,hawkular-command-gateway-itest/src/test/java/org/hawkular/cmdgw/ws/test/EchoCommandITest.java,https://github.com/hawkular/hawkular-command-gateway/commit/75b0d0d206faf3cff572fc4154f14abad6e4fbaf,,,,,,39,hawkular-command-gateway-itest/src/test/java/org/hawkular/cmdgw/ws/test/EchoCommandITest.java
444,,What does this `validate` method does?,before = after,True,testEcho,hawkular-command-gateway-itest/src/test/java/org/hawkular/cmdgw/ws/test/EchoCommandITest.java,https://github.com/hawkular/hawkular-command-gateway/commit/75b0d0d206faf3cff572fc4154f14abad6e4fbaf,,,,,,59,hawkular-command-gateway-itest/src/test/java/org/hawkular/cmdgw/ws/test/EchoCommandITest.java
449,,`validate(timeout)` waits till the testClient collects and validates the messages from the server asynchronously.,"contributor's comment, before = after",True,testEcho,hawkular-command-gateway-itest/src/test/java/org/hawkular/cmdgw/ws/test/EchoCommandITest.java,https://github.com/hawkular/hawkular-command-gateway/commit/75b0d0d206faf3cff572fc4154f14abad6e4fbaf,,,,,,59,hawkular-command-gateway-itest/src/test/java/org/hawkular/cmdgw/ws/test/EchoCommandITest.java
453,,"Does it block for 10s, or will it finish before if the message has been received in, say, 1s?",before = after,True,testEcho,hawkular-command-gateway-itest/src/test/java/org/hawkular/cmdgw/ws/test/EchoCommandITest.java,https://github.com/hawkular/hawkular-command-gateway/commit/75b0d0d206faf3cff572fc4154f14abad6e4fbaf,,,,,,59,hawkular-command-gateway-itest/src/test/java/org/hawkular/cmdgw/ws/test/EchoCommandITest.java
454,,"I just finished the review, and I still don't quite understand the validate... Can't you use a `CountDownLatch` here?",before = after,True,testEcho,hawkular-command-gateway-itest/src/test/java/org/hawkular/cmdgw/ws/test/EchoCommandITest.java,https://github.com/hawkular/hawkular-command-gateway/commit/75b0d0d206faf3cff572fc4154f14abad6e4fbaf,,,,,,59,hawkular-command-gateway-itest/src/test/java/org/hawkular/cmdgw/ws/test/EchoCommandITest.java
455,,"> Does it block for 10s, or will it finish before if the message has been received in, say, 1s?
 
 10s is just the timeout for the collecting of conversation reports. If the reports are available earlier, then they are validated immediately.","contributor's comment, before = after",True,testEcho,hawkular-command-gateway-itest/src/test/java/org/hawkular/cmdgw/ws/test/EchoCommandITest.java,https://github.com/hawkular/hawkular-command-gateway/commit/75b0d0d206faf3cff572fc4154f14abad6e4fbaf,,,,,,59,hawkular-command-gateway-itest/src/test/java/org/hawkular/cmdgw/ws/test/EchoCommandITest.java
456,,"> I still don't quite understand the validate... Can't you use a CountDownLatch here?
 
 `TestWebSocketClient` uses `BlockingQueue` internally. Perhaps it could be replaced with `CountDownLatch` or some other sync. mech, but I do not see much profit there.","contributor's comment, before = after",True,testEcho,hawkular-command-gateway-itest/src/test/java/org/hawkular/cmdgw/ws/test/EchoCommandITest.java,https://github.com/hawkular/hawkular-command-gateway/commit/75b0d0d206faf3cff572fc4154f14abad6e4fbaf,,,,,,59,hawkular-command-gateway-itest/src/test/java/org/hawkular/cmdgw/ws/test/EchoCommandITest.java
457,,"OK, the idea would be to have the test to be explicit about what is going on. But this is a matter of taste, I suppose :)",before = after,True,testEcho,hawkular-command-gateway-itest/src/test/java/org/hawkular/cmdgw/ws/test/EchoCommandITest.java,https://github.com/hawkular/hawkular-command-gateway/commit/75b0d0d206faf3cff572fc4154f14abad6e4fbaf,,,,,,59,hawkular-command-gateway-itest/src/test/java/org/hawkular/cmdgw/ws/test/EchoCommandITest.java
445,,Why the `//` at the end of the line ?,before = after,True,testEcho,hawkular-command-gateway-itest/src/test/java/org/hawkular/cmdgw/ws/test/EchoCommandITest.java,https://github.com/hawkular/hawkular-command-gateway/commit/75b0d0d206faf3cff572fc4154f14abad6e4fbaf,,,,,,57,hawkular-command-gateway-itest/src/test/java/org/hawkular/cmdgw/ws/test/EchoCommandITest.java
447,,So that Eclipse's `CTRL+F` (Format) does not join the lines.,"contributor's comment, before = after",True,testEcho,hawkular-command-gateway-itest/src/test/java/org/hawkular/cmdgw/ws/test/EchoCommandITest.java,https://github.com/hawkular/hawkular-command-gateway/commit/75b0d0d206faf3cff572fc4154f14abad6e4fbaf,,,,,,57,hawkular-command-gateway-itest/src/test/java/org/hawkular/cmdgw/ws/test/EchoCommandITest.java
446,,Why `* 3`?,"method befor not found, comment to comment, before = after",True,-,hawkular-command-gateway-itest/src/test/java/org/hawkular/cmdgw/ws/test/EchoCommandITest.java,https://github.com/hawkular/hawkular-command-gateway/commit/75b0d0d206faf3cff572fc4154f14abad6e4fbaf,,,,,,98,hawkular-command-gateway-itest/src/test/java/org/hawkular/cmdgw/ws/test/EchoCommandITest.java
450,,So that we can safely assume that the re-auth in AuthenticationService has happened at least once already.,"method befor not found, comment to comment, contributor's comment, before = after",True,-,hawkular-command-gateway-itest/src/test/java/org/hawkular/cmdgw/ws/test/EchoCommandITest.java,https://github.com/hawkular/hawkular-command-gateway/commit/75b0d0d206faf3cff572fc4154f14abad6e4fbaf,,,,,,98,hawkular-command-gateway-itest/src/test/java/org/hawkular/cmdgw/ws/test/EchoCommandITest.java
